TimeStamp,Column1,TotalCores
2019-08-08 14:00,m3str,1879.0250000001
2019-08-08 14:00,m4str,2231.02500000011
2019-08-08 15:00,m1str,3392.50000000024
2019-08-08 15:00,m2str,1330.95000000011
2019-08-08 15:00,m3str,1924.20000000011
2019-08-08 15:00,m4str,2210.30000000011
2019-08-08 16:00,m1str,3401.30000000023
2019-08-08 16:00,m2str,1322.87500000011
2019-08-08 16:00,m3str,1924.22500000011
2019-08-08 16:00,m4str,2201.17500000011
2019-08-08 17:00,m1str,3414.45000000022
2019-08-08 17:00,m2str,1325.97500000011
2019-08-08 17:00,m3str,1925.07500000012
2019-08-08 17:00,m4str,2205.22500000011
2019-08-08 18:00,m1str,3455.15000000019
2019-08-08 18:00,m2str,1321.60000000011
2019-08-08 18:00,m3str,1924.55000000011
2019-08-08 18:00,m4str,2199.65000000011
2019-08-08 19:00,m1str,3458.55000000019
2019-08-08 19:00,m2str,1345.55000000011
2019-08-08 19:00,m3str,1924.62500000011
2019-08-08 19:00,m4str,2224.45000000011
2019-08-08 20:00,m1str,3488.65000000017
2019-08-08 20:00,m2str,1352.57500000011
2019-08-08 20:00,m3str,1933.40000000012
2019-08-08 20:00,m4str,2231.22500000012
2019-08-08 21:00,m1str,3480.85000000019
2019-08-08 21:00,m2str,1305.0500000001
2019-08-08 21:00,m3str,1883.95000000011
2019-08-08 21:00,m4str,2182.7500000001
2019-08-08 22:00,m1str,3492.95000000018
2019-08-08 22:00,m2str,1275.2750000001
2019-08-08 22:00,m3str,1887.17500000011
2019-08-08 22:00,m4str,2151.9750000001
2019-08-08 23:00,m1str,3486.10000000019
2019-08-08 23:00,m2str,1265.9750000001
2019-08-08 23:00,m3str,1878.8750000001
2019-08-08 23:00,m4str,2138.3250000001
2019-08-09 00:00,m1str,3525.20000000018
2019-08-09 00:00,m2str,1276.4250000001
2019-08-09 00:00,m3str,1890.30000000011
2019-08-09 00:00,m4str,2155.7750000001
2019-08-09 01:00,m1str,3505.55000000018
2019-08-09 01:00,m2str,1268.1750000001
2019-08-09 01:00,m3str,1881.07500000011
2019-08-09 01:00,m4str,2142.7750000001
2019-08-09 02:00,m1str,3523.80000000017
2019-08-09 02:00,m2str,1267.9500000001
2019-08-09 02:00,m3str,1881.57500000011
2019-08-09 02:00,m4str,2143.6500000001
2019-08-09 03:00,m1str,3520.65000000018
2019-08-09 03:00,m2str,1261.9000000001
2019-08-09 03:00,m3str,1886.10000000011
2019-08-09 03:00,m4str,2137.0500000001
2019-08-09 04:00,m1str,3542.05000000018
2019-08-09 04:00,m2str,1260.6750000001
2019-08-09 04:00,m3str,1885.55000000011
2019-08-09 04:00,m4str,2137.0750000001
2019-08-09 05:00,m1str,3538.70000000018
2019-08-09 05:00,m2str,1258.6000000001
2019-08-09 05:00,m3str,1880.5750000001
2019-08-09 05:00,m4str,2133.3000000001
2019-08-09 06:00,m1str,3510.6500000002
2019-08-09 06:00,m2str,1257.7500000001
2019-08-09 06:00,m3str,1878.8000000001
2019-08-09 06:00,m4str,2130.6500000001
2019-08-09 07:00,m1str,3487.45000000021
2019-08-09 07:00,m2str,1275.1000000001
2019-08-09 07:00,m3str,1880.8250000001
2019-08-09 07:00,m4str,2150.4000000001
2019-08-09 08:00,m1str,3463.90000000022
2019-08-09 08:00,m2str,1270.2750000001
2019-08-09 08:00,m3str,1884.9000000001
2019-08-09 08:00,m4str,2152.5750000001
2019-08-09 09:00,m1str,3431.70000000023
2019-08-09 09:00,m2str,1251.7500000001
2019-08-09 09:00,m3str,1882.52500000011
2019-08-09 09:00,m4str,2133.3500000001
2019-08-09 10:00,m1str,3406.40000000023
2019-08-09 10:00,m2str,1248.35000000009
2019-08-09 10:00,m3str,1879.4250000001
2019-08-09 10:00,m4str,2127.5500000001
2019-08-09 11:00,m1str,3395.20000000024
2019-08-09 11:00,m2str,1358.10000000011
2019-08-09 11:00,m3str,1881.7250000001
2019-08-09 11:00,m4str,2239.80000000012
2019-08-09 12:00,m1str,3403.30000000023
2019-08-09 12:00,m2str,1357.97500000011
2019-08-09 12:00,m3str,1890.6500000001
2019-08-09 12:00,m4str,2249.67500000012
2019-08-09 13:00,m1str,3381.05000000024
2019-08-09 13:00,m2str,1245.17500000009
2019-08-09 13:00,m3str,1881.8500000001
2019-08-09 13:00,m4str,2127.7750000001
2019-08-09 14:00,m1str,3383.15000000024
2019-08-09 14:00,m2str,1246.07500000009
2019-08-09 14:00,m3str,1883.22500000011
2019-08-09 14:00,m4str,2130.1250000001
2019-08-09 15:00,m1str,3392.75000000023
2019-08-09 15:00,m2str,1301.1500000001
2019-08-09 15:00,m3str,1882.77500000011
2019-08-09 15:00,m4str,2184.85000000011
2019-08-09 16:00,m1str,3418.95000000021
2019-08-09 16:00,m2str,1302.1500000001
2019-08-09 16:00,m3str,1884.0000000001
2019-08-09 16:00,m4str,2187.00000000011
2019-08-09 17:00,m1str,3409.20000000023
2019-08-09 17:00,m2str,1363.47500000011
2019-08-09 17:00,m3str,1879.2250000001
2019-08-09 17:00,m4str,2243.27500000012
2019-08-09 18:00,m1str,3433.20000000022
2019-08-09 18:00,m2str,1361.97500000011
2019-08-09 18:00,m3str,1882.4750000001
2019-08-09 18:00,m4str,2244.57500000012
2019-08-09 19:00,m1str,3434.90000000023
2019-08-09 19:00,m2str,1252.7000000001
2019-08-09 19:00,m3str,1879.1250000001
2019-08-09 19:00,m4str,2130.2500000001
2019-08-09 20:00,m1str,3454.95000000022
2019-08-09 20:00,m2str,1258.6000000001
2019-08-09 20:00,m3str,1888.12500000011
2019-08-09 20:00,m4str,2134.6500000001
2019-08-09 21:00,m1str,3454.70000000022
2019-08-09 21:00,m2str,1248.0500000001
2019-08-09 21:00,m3str,1884.07500000011
2019-08-09 21:00,m4str,2127.2500000001
2019-08-09 22:00,m1str,3480.50000000021
2019-08-09 22:00,m2str,1246.4250000001
2019-08-09 22:00,m3str,1884.7250000001
2019-08-09 22:00,m4str,2128.6250000001
2019-08-09 23:00,m1str,3483.60000000021
2019-08-09 23:00,m2str,1249.7250000001
2019-08-09 23:00,m3str,1885.9000000001
2019-08-09 23:00,m4str,2130.9750000001
2019-08-10 00:00,m1str,3517.10000000019
2019-08-10 00:00,m2str,1257.3250000001
2019-08-10 00:00,m3str,1896.47500000011
2019-08-10 00:00,m4str,2142.2750000001
2019-08-10 01:00,m1str,3517.2500000002
2019-08-10 01:00,m2str,1256.4250000001
2019-08-10 01:00,m3str,1917.02500000011
2019-08-10 01:00,m4str,2167.0750000001
2019-08-10 02:00,m1str,3529.3000000002
2019-08-10 02:00,m2str,1249.3750000001
2019-08-10 02:00,m3str,1915.80000000011
2019-08-10 02:00,m4str,2161.7750000001
2019-08-10 03:00,m1str,3548.60000000019
2019-08-10 03:00,m2str,1254.7500000001
2019-08-10 03:00,m3str,1920.57500000011
2019-08-10 03:00,m4str,2170.7500000001
2019-08-10 04:00,m1str,3548.1500000002
2019-08-10 04:00,m2str,1261.0000000001
2019-08-10 04:00,m3str,1919.10000000011
2019-08-10 04:00,m4str,2171.4000000001
2019-08-10 05:00,m1str,3544.1500000002
2019-08-10 05:00,m2str,1265.7750000001
2019-08-10 05:00,m3str,1921.25000000011
2019-08-10 05:00,m4str,2179.7750000001
2019-08-10 06:00,m1str,3545.9000000002
2019-08-10 06:00,m2str,1260.9500000001
2019-08-10 06:00,m3str,1925.50000000011
2019-08-10 06:00,m4str,2179.5000000001
2019-08-10 07:00,m1str,3526.30000000021
2019-08-10 07:00,m2str,1262.0000000001
2019-08-10 07:00,m3str,1936.37500000011
2019-08-10 07:00,m4str,2189.15000000011
2019-08-10 08:00,m1str,3522.30000000019
2019-08-10 08:00,m2str,1265.5500000001
